"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: bufferSize","Param: charset","Param: sizeInMb"
"de.ims.icarus2.exp.io.ReadBenchmark.chars_CharsetDecoder_directByteBuffer_SeekableByteChannel","ss",1,10,"18,904833","0,344688","s/op",16777216,UTF-8,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_CharsetDecoder_directByteBuffer_SeekableByteChannel","ss",1,10,"37,580997","0,399779","s/op",16777216,UTF-8,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_CharsetDecoder_directByteBuffer_SeekableByteChannel","ss",1,10,"0,881035","0,030337","s/op",16777216,ISO-8859-1,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_CharsetDecoder_directByteBuffer_SeekableByteChannel","ss",1,10,"3,806352","0,083005","s/op",16777216,ISO-8859-1,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_CharsetDecoder_directByteBuffer_SeekableByteChannel","ss",1,10,"19,858644","3,631128","s/op",16777216,ISO-8859-1,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_CharsetDecoder_directByteBuffer_SeekableByteChannel","ss",1,10,"34,155856","5,388690","s/op",16777216,ISO-8859-1,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_CharsetDecoder_directByteBuffer_SeekableByteChannel","ss",1,10,"0,907500","0,048636","s/op",16777216,US-ASCII,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_CharsetDecoder_directByteBuffer_SeekableByteChannel","ss",1,10,"3,910622","0,172772","s/op",16777216,US-ASCII,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_CharsetDecoder_directByteBuffer_SeekableByteChannel","ss",1,10,"18,306360","1,142651","s/op",16777216,US-ASCII,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_CharsetDecoder_directByteBuffer_SeekableByteChannel","ss",1,10,"34,560746","1,864736","s/op",16777216,US-ASCII,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_CharsetDecoder_directByteBuffer_SeekableByteChannel","ss",1,10,"1,585062","0,082262","s/op",33554432,UTF-8,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_CharsetDecoder_directByteBuffer_SeekableByteChannel","ss",1,10,"3,552558","0,073057","s/op",33554432,UTF-8,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_CharsetDecoder_directByteBuffer_SeekableByteChannel","ss",1,10,"20,222719","0,109369","s/op",33554432,UTF-8,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_CharsetDecoder_directByteBuffer_SeekableByteChannel","ss",1,10,"43,470739","6,457348","s/op",33554432,UTF-8,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_CharsetDecoder_directByteBuffer_SeekableByteChannel","ss",1,10,"1,515291","0,070833","s/op",33554432,ISO-8859-1,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_CharsetDecoder_directByteBuffer_SeekableByteChannel","ss",1,10,"4,361196","0,084061","s/op",33554432,ISO-8859-1,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_CharsetDecoder_directByteBuffer_SeekableByteChannel","ss",1,10,"17,015423","0,045280","s/op",33554432,ISO-8859-1,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_CharsetDecoder_directByteBuffer_SeekableByteChannel","ss",1,10,"32,731279","0,145138","s/op",33554432,ISO-8859-1,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_CharsetDecoder_directByteBuffer_SeekableByteChannel","ss",1,10,"1,548499","0,051535","s/op",33554432,US-ASCII,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_CharsetDecoder_directByteBuffer_SeekableByteChannel","ss",1,10,"4,451765","0,075397","s/op",33554432,US-ASCII,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_CharsetDecoder_directByteBuffer_SeekableByteChannel","ss",1,10,"17,475925","0,258458","s/op",33554432,US-ASCII,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_CharsetDecoder_directByteBuffer_SeekableByteChannel","ss",1,10,"34,572979","1,634863","s/op",33554432,US-ASCII,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"0,267776","0,005238","s/op",1024,UTF-8,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"1,907974","0,119469","s/op",1024,UTF-8,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"10,148569","0,256670","s/op",1024,UTF-8,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"18,833208","0,911012","s/op",1024,UTF-8,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"0,132088","0,006698","s/op",1024,ISO-8859-1,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"1,208399","0,049007","s/op",1024,ISO-8859-1,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"5,942297","0,026066","s/op",1024,ISO-8859-1,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"12,596239","0,888898","s/op",1024,ISO-8859-1,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"0,193538","0,157167","s/op",1024,US-ASCII,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"2,812518","0,009850","s/op",1024,US-ASCII,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"13,797901","0,436779","s/op",1024,US-ASCII,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"27,036658","1,463589","s/op",1024,US-ASCII,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"0,268178","0,003182","s/op",2048,UTF-8,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"2,072427","0,112236","s/op",2048,UTF-8,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"9,768957","0,443294","s/op",2048,UTF-8,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"18,046215","0,471199","s/op",2048,UTF-8,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"0,136731","0,007250","s/op",2048,ISO-8859-1,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"1,217329","0,029634","s/op",2048,ISO-8859-1,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"5,973298","0,049194","s/op",2048,ISO-8859-1,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"12,652684","0,779879","s/op",2048,ISO-8859-1,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"0,289703","0,004044","s/op",2048,US-ASCII,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"2,797996","0,008867","s/op",2048,US-ASCII,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"13,516648","0,552939","s/op",2048,US-ASCII,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"26,975493","1,536764","s/op",2048,US-ASCII,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"0,278418","0,009712","s/op",4096,UTF-8,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"1,982300","0,024171","s/op",4096,UTF-8,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"9,479900","0,218125","s/op",4096,UTF-8,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"19,374160","0,315881","s/op",4096,UTF-8,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"0,120303","0,001338","s/op",4096,ISO-8859-1,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"1,307423","0,003011","s/op",4096,ISO-8859-1,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"5,962160","0,167155","s/op",4096,ISO-8859-1,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"11,826212","0,402523","s/op",4096,ISO-8859-1,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"0,290316","0,002982","s/op",4096,US-ASCII,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"2,794515","0,021797","s/op",4096,US-ASCII,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"13,953782","0,278500","s/op",4096,US-ASCII,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"26,707249","1,220947","s/op",4096,US-ASCII,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"0,267937","0,007012","s/op",8192,UTF-8,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"1,924991","0,097123","s/op",8192,UTF-8,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"9,150721","0,235711","s/op",8192,UTF-8,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"20,040731","0,800422","s/op",8192,UTF-8,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"0,130552","0,006218","s/op",8192,ISO-8859-1,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"1,267475","0,047681","s/op",8192,ISO-8859-1,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"6,152587","0,176891","s/op",8192,ISO-8859-1,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"12,143437","0,653842","s/op",8192,ISO-8859-1,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"0,291728","0,002334","s/op",8192,US-ASCII,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"2,606063","0,037717","s/op",8192,US-ASCII,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"12,965558","0,130068","s/op",8192,US-ASCII,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"27,517471","0,867921","s/op",8192,US-ASCII,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"0,267511","0,022649","s/op",16384,UTF-8,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"1,955499","0,069492","s/op",16384,UTF-8,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"9,395222","0,512912","s/op",16384,UTF-8,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"18,591769","0,703281","s/op",16384,UTF-8,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"0,123631","0,005957","s/op",16384,ISO-8859-1,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"1,213647","0,077547","s/op",16384,ISO-8859-1,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"6,468478","0,024433","s/op",16384,ISO-8859-1,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"12,897230","0,055274","s/op",16384,ISO-8859-1,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"0,290867","0,002453","s/op",16384,US-ASCII,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"2,713177","0,076700","s/op",16384,US-ASCII,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"13,154305","0,549509","s/op",16384,US-ASCII,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"26,857125","1,601939","s/op",16384,US-ASCII,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"0,269554","0,027543","s/op",32768,UTF-8,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"1,998228","0,161548","s/op",32768,UTF-8,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"9,467663","0,155508","s/op",32768,UTF-8,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"18,543332","1,134575","s/op",32768,UTF-8,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"0,145512","0,009895","s/op",32768,ISO-8859-1,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"1,269679","0,055120","s/op",32768,ISO-8859-1,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"5,974932","0,030303","s/op",32768,ISO-8859-1,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"12,308921","0,942535","s/op",32768,ISO-8859-1,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"0,292241","0,004819","s/op",32768,US-ASCII,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"2,816547","0,006113","s/op",32768,US-ASCII,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"13,752657","0,473352","s/op",32768,US-ASCII,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"26,995919","0,994738","s/op",32768,US-ASCII,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"0,256204","0,007013","s/op",65536,UTF-8,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"1,907951","0,090842","s/op",65536,UTF-8,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"9,086191","0,133680","s/op",65536,UTF-8,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"19,040390","0,869170","s/op",65536,UTF-8,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"0,137640","0,007186","s/op",65536,ISO-8859-1,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"1,286223","0,020121","s/op",65536,ISO-8859-1,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"6,222624","0,150467","s/op",65536,ISO-8859-1,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"12,272353","0,527560","s/op",65536,ISO-8859-1,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"0,278321","0,017726","s/op",65536,US-ASCII,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"2,572512","0,024908","s/op",65536,US-ASCII,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"13,026103","0,049216","s/op",65536,US-ASCII,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"26,192892","0,140745","s/op",65536,US-ASCII,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"0,256337","0,021576","s/op",131072,UTF-8,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"1,930205","0,063387","s/op",131072,UTF-8,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"9,097854","0,045504","s/op",131072,UTF-8,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"18,225409","0,246408","s/op",131072,UTF-8,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"0,135983","0,003012","s/op",131072,ISO-8859-1,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"1,251928","0,071986","s/op",131072,ISO-8859-1,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"5,987729","0,044981","s/op",131072,ISO-8859-1,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"12,006079","0,069402","s/op",131072,ISO-8859-1,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"0,282872","0,017480","s/op",131072,US-ASCII,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"2,645652","0,050675","s/op",131072,US-ASCII,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"13,092604","0,168986","s/op",131072,US-ASCII,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"26,099392","0,137029","s/op",131072,US-ASCII,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"0,261598","0,011267","s/op",1048576,UTF-8,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"1,950241","0,020664","s/op",1048576,UTF-8,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"9,125451","0,066489","s/op",1048576,UTF-8,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"18,426397","0,205743","s/op",1048576,UTF-8,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"0,136650","0,010404","s/op",1048576,ISO-8859-1,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"1,264630","0,047338","s/op",1048576,ISO-8859-1,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"6,006479","0,109466","s/op",1048576,ISO-8859-1,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"11,947595","0,076207","s/op",1048576,ISO-8859-1,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"0,278598","0,008800","s/op",1048576,US-ASCII,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"2,648661","0,118741","s/op",1048576,US-ASCII,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"13,044026","0,071671","s/op",1048576,US-ASCII,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"26,184960","0,162054","s/op",1048576,US-ASCII,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"0,268701","0,011610","s/op",4194304,UTF-8,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"1,930694","0,041996","s/op",4194304,UTF-8,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"9,416614","0,494246","s/op",4194304,UTF-8,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"18,268600","0,193205","s/op",4194304,UTF-8,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"0,136135","0,006322","s/op",4194304,ISO-8859-1,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"1,250482","0,075784","s/op",4194304,ISO-8859-1,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"5,990554","0,055744","s/op",4194304,ISO-8859-1,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"12,021338","0,089980","s/op",4194304,ISO-8859-1,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"0,288109","0,007395","s/op",4194304,US-ASCII,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"2,651641","0,069339","s/op",4194304,US-ASCII,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"13,040334","0,076238","s/op",4194304,US-ASCII,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"26,210081","0,154772","s/op",4194304,US-ASCII,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"0,273969","0,017979","s/op",16777216,UTF-8,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"2,045955","0,088236","s/op",16777216,UTF-8,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"9,385043","0,535603","s/op",16777216,UTF-8,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"18,260282","0,318800","s/op",16777216,UTF-8,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"0,128144","0,005960","s/op",16777216,ISO-8859-1,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"1,256573","0,030387","s/op",16777216,ISO-8859-1,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"6,096384","0,167119","s/op",16777216,ISO-8859-1,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"12,029685","0,242562","s/op",16777216,ISO-8859-1,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"0,283456","0,018273","s/op",16777216,US-ASCII,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"2,653551","0,065533","s/op",16777216,US-ASCII,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"13,103730","0,071556","s/op",16777216,US-ASCII,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"26,214394","0,268275","s/op",16777216,US-ASCII,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"0,285126","0,021081","s/op",33554432,UTF-8,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"1,931007","0,102337","s/op",33554432,UTF-8,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"9,118775","0,056269","s/op",33554432,UTF-8,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"18,339248","0,322278","s/op",33554432,UTF-8,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"0,133152","0,008757","s/op",33554432,ISO-8859-1,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"1,266930","0,069361","s/op",33554432,ISO-8859-1,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"6,040292","0,073089","s/op",33554432,ISO-8859-1,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"11,969927","0,060870","s/op",33554432,ISO-8859-1,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"0,290801","0,003954","s/op",33554432,US-ASCII,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"2,698993","0,134035","s/op",33554432,US-ASCII,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"13,043359","0,067393","s/op",33554432,US-ASCII,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_ChannelInputStream","ss",1,10,"26,246817","0,293408","s/op",33554432,US-ASCII,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_FileInputStream","ss",1,10,"0,253324","0,009261","s/op",1024,UTF-8,10
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_FileInputStream","ss",1,10,"1,884876","0,096230","s/op",1024,UTF-8,100
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_FileInputStream","ss",1,10,"8,981025","0,049594","s/op",1024,UTF-8,500
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_FileInputStream","ss",1,10,"17,919418","0,206590","s/op",1024,UTF-8,1000
"de.ims.icarus2.exp.io.ReadBenchmark.chars_InputStreamReader_FileInputStream","ss",1,10,"0,135788","0,012843","s/op",1024,ISO-8859-1,10
